Date,Ticker,Volume,StockChange,Target,Daily_Volatility,FinBERT_Positive,FinBERT_Negative,FinBERT_Neutral,Volume_Messages,Score_Net,Bullishness_Index,Polarite_Index
2025-10-28,JPM,6336000,0.0016400971725542,1,0.0157777267916839,0.7546,0.0066,0.2388,10,0.748,0.9913,0.7612
2025-10-29,JPM,7520300,0.0065895685007042,1,0.0172646372962176,0.2238,0.2221,0.5542,9,0.0017,0.5019,0.4458
2025-10-30,JPM,7514600,0.0119362758575815,1,0.0245592695581602,0.5588,0.0888,0.3524,23,0.47,0.8629,0.6476
2025-10-31,JPM,7721300,0.0083619190406873,-1,0.0182148018459307,0.3411,0.1232,0.5357,18,0.2179,0.7347,0.4643
2025-11-11,JPM,5030200,-0.0059212752214567,1,0.0118739811454233,0.2027,0.0003,0.7969,10,0.2024,0.9984,0.2031
2025-11-12,JPM,10578300,0.0131220950115062,-1,0.0190982367622071,0.4081,0.0646,0.5273,36,0.3436,0.8634,0.4727
2025-11-13,JPM,8973300,-0.0305422412193494,-1,0.0361181542539578,0.4805,0.2964,0.2231,18,0.1841,0.6185,0.7769
2025-11-14,JPM,10327000,-0.0126825933797568,-1,0.0208448618209042,0.333,0.3766,0.2904,23,-0.0436,0.4693,0.7096
2025-11-17,JPM,8344000,-0.0119408055355675,-1,0.026052575362356,0.4298,0.2841,0.2861,14,0.1456,0.602,0.7139
2025-11-18,JPM,8077300,-0.0003004886073142,1,0.0197997435504487,0.4023,0.0937,0.504,15,0.3085,0.811,0.496
2025-11-19,JPM,5546600,0.011776869601339,-1,0.017281722032849,0.4463,0.155,0.3986,17,0.2913,0.7422,0.6014
2025-11-20,JPM,7501600,-0.0259841729785042,-1,0.0383887507547456,0.5045,0.2034,0.2921,15,0.3011,0.7127,0.7079
2025-11-21,JPM,11766800,-0.0108533951956872,-1,0.0294400573056671,0.383,0.2687,0.3484,9,0.1143,0.5877,0.6516
2025-11-24,JPM,10940200,-0.0008046883122092,1,0.0178044451866461,0.3142,0.2474,0.4385,16,0.0668,0.5595,0.5615
2025-11-25,JPM,8877200,0.0098317358008584,1,0.0297950435097994,0.5391,0.189,0.2719,11,0.3501,0.7404,0.7281
2025-11-26,JPM,7910900,0.0086557857325819,1,0.0174753658107067,0.4694,0.1315,0.399,22,0.3379,0.7811,0.601
2025-11-28,JPM,4322400,0.0128760284379195,-1,0.0177289255196354,0.5184,0.1863,0.2953,12,0.3321,0.7357,0.7047
2025-12-01,JPM,7727300,-0.0128774520597585,-1,0.0175746917573579,0.0025,0.0007,0.9968,2,0.0017,0.7702,0.0032
2025-12-02,JPM,7249000,-0.0027854679625714,1,0.0109801605093789,1.0,0.0,0.0,1,1.0,1.0,1.0
2025-12-08,JPM,7417200,0.0004760804216551,-1,0.009902860221432,0.0131,0.0105,0.9764,2,0.0026,0.5557,0.0236
2025-12-09,JPM,18049200,-0.0458485533631736,1,0.059628506275313,0.0,1.0,0.0,1,-1.0,0.0,1.0
2025-12-10,JPM,18874100,0.03197998453099,1,0.0423627653455178,0.0001,0.1951,0.8048,2,-0.195,0.0005,0.1952
2025-12-11,JPM,9721900,0.0263226455358122,1,0.0283275450855684,0.0,0.0001,0.9999,1,-0.0001,0.008,0.0001
2025-12-12,JPM,8982900,-0.0036286401673121,1,0.0114801770340327,0.9986,0.0002,0.0012,1,0.9984,0.9998,0.9988
2025-12-15,JPM,10864100,0.0013454509862899,-1,0.0140492202065921,1.0,0.0,0.0,2,1.0,1.0,1.0
2025-12-16,JPM,8331300,-0.0110940756073508,-1,0.016045614641475,0.4996,0.0002,0.5002,2,0.4995,0.9997,0.4998
2025-12-17,JPM,8718700,-0.0108343490525587,-1,0.0147912934190019,0.3025,0.1781,0.5194,29,0.1244,0.6294,0.4806
2025-12-18,JPM,11444900,-0.0094936708860759,1,0.0173418069187598,0.2966,0.1052,0.5982,43,0.1914,0.7382,0.4018
2025-12-19,JPM,24494400,0.0108989541318256,1,0.0171133400393746,0.3248,0.1904,0.4849,21,0.1344,0.6304,0.5151
2025-12-22,JPM,8354600,0.0175742067986598,1,0.0180151839147541,0.2738,0.0309,0.6953,34,0.243,0.8987,0.3047
2025-12-23,JPM,6668300,0.0071691462848353,1,0.0144927618234992,0.371,0.1426,0.4864,27,0.2284,0.7224,0.5136
2025-12-24,JPM,4289300,0.0089811895569712,-1,0.0137628444359298,0.6039,0.1054,0.2907,12,0.4985,0.8514,0.7093
2025-12-26,JPM,4158300,-0.0036461418457761,-1,0.0131262404634301,0.3712,0.2133,0.4155,15,0.1579,0.6351,0.5845
2025-12-29,JPM,8635300,-0.0099388379204893,-1,0.0129663309919724,0.1391,0.0916,0.7693,17,0.0476,0.6031,0.2307
2025-12-30,JPM,7904300,-0.0042793760700318,-1,0.007542908855782,0.1664,0.1233,0.7103,19,0.043,0.5743,0.2897
2025-12-31,JPM,5048500,-0.006536335762238,1,0.0087562322561414,0.5748,0.0226,0.4026,12,0.5522,0.9622,0.5974
2026-01-05,JPM,10752600,0.0262365853914649,1,0.0370506837437593,0.5951,0.1995,0.2054,5,0.3956,0.7489,0.7946
2026-01-06,JPM,7660800,0.0059827739269668,-1,0.0156935881706813,1.0,0.0,0.0,1,1.0,1.0,1.0
2026-01-07,JPM,9815200,-0.0125325367834764,1,0.0227999862867203,0.5324,0.1017,0.3659,2,0.4306,0.8396,0.6341
2026-01-08,JPM,11737100,0.0104169666469318,-1,0.0176169605133092,0.0001,0.0012,0.9986,1,-0.0011,0.1006,0.0014
2026-01-09,JPM,6738100,-0.0004554378397772,-1,0.0113256224880842,0.5,0.0,0.4999,4,0.5,1.0,0.5001
2026-01-12,JPM,12805100,0.0081085662730517,-1,0.014881253742641,0.5723,0.1452,0.2825,3,0.4272,0.7977,0.7175
2026-01-13,JPM,19371200,-0.0413197483838293,-1,0.0502312014817071,0.4572,0.0938,0.4491,11,0.3634,0.8298,0.5509
2026-01-14,JPM,25951500,-0.0010707886981589,1,0.0182998521254074,0.5008,0.0007,0.4985,4,0.5001,0.9986,0.5015
2026-01-15,JPM,14751400,0.0025610546950938,1,0.0168249827239859,0.0007,0.302,0.6972,2,-0.3013,0.0025,0.3028
2026-01-16,JPM,14652500,0.0068309813935701,-1,0.0232318070349039,0.3333,0.0001,0.6665,3,0.3332,0.9996,0.3335
2026-01-20,JPM,12900600,-0.0113320966576368,-1,0.0303386852296253,0.662,0.0181,0.3199,3,0.6439,0.9734,0.6801
2026-01-21,JPM,10270100,-0.0045809055281643,1,0.0140065257310972,0.2864,0.1436,0.57,7,0.1428,0.6661,0.43
2026-01-22,JPM,10535800,-0.0040345749781874,-1,0.0173850900912262,0.3722,0.3002,0.3276,68,0.0721,0.5536,0.6724
2026-01-23,JPM,11107900,-0.0141721813884002,1,0.0194039250051738,0.3293,0.3085,0.3621,46,0.0208,0.5163,0.6379
2026-01-26,JPM,11752700,0.0108458782875233,-1,0.0145394265060347,0.369,0.1141,0.517,18,0.2549,0.7638,0.483
2026-01-27,JPM,11527400,-0.0033849568882095,1,0.0126771562554152,0.3614,0.0221,0.6164,12,0.3393,0.9423,0.3836
2026-01-28,JPM,9556700,0.0016651680763781,1,0.0128884862835539,0.3316,0.0604,0.608,27,0.2712,0.846,0.392
2026-01-29,JPM,11580000,0.0132937156494325,-1,0.0152446608618006,0.3817,0.1716,0.4467,32,0.2101,0.6898,0.5533
2026-01-30,JPM,11953200,0.0020966900849713,1,0.0175921215960278,0.075,0.3393,0.5858,18,-0.2643,0.181,0.4142
2026-02-02,JPM,9839400,0.0120870501761883,1,0.0260460911066907,0.3333,0.0002,0.6665,3,0.3332,0.9995,0.3335
2026-02-03,JPM,12688000,0.0165305102365862,1,0.0230846015654581,1.0,0.0,0.0,2,1.0,1.0,1.0
2026-02-05,JPM,9388000,-0.0153650677393352,1,0.0332380991133432,0.5855,0.0018,0.4127,2,0.5837,0.9969,0.5873
2026-02-06,JPM,17797400,0.0244352027269649,-1,0.0303136500395591,0.6673,0.0116,0.3211,3,0.6557,0.983,0.6789
2026-02-09,JPM,11477500,0.0023651265771032,-1,0.0195743095058352,0.5424,0.1253,0.3324,3,0.4171,0.8124,0.6676
2026-02-11,JPM,8703500,-0.0384234107331545,-1,0.0512003102740122,0.9998,0.0,0.0002,1,0.9998,1.0,0.9998
2026-02-12,JPM,13443400,-0.0308696815951778,-1,0.043550679379653,0.3329,0.0001,0.667,3,0.3329,0.9998,0.333
2026-02-17,JPM,8896800,0.0144338584232786,1,0.018958878482064,0.1838,0.1019,0.7144,4,0.0819,0.6433,0.2856
2026-02-18,JPM,7209600,0.0010374354311208,-1,0.0164040643803578,0.4211,0.0001,0.5788,9,0.4211,0.9999,0.4212
2026-02-19,JPM,6737700,0.0028647795252363,1,0.0132174280727727,0.2843,0.269,0.4467,32,0.0153,0.5139,0.5533
2026-02-20,JPM,7792700,0.0077497233973347,-1,0.0172503483447034,0.1927,0.2539,0.5535,20,-0.0612,0.4314,0.4465
2026-02-23,JPM,12955400,-0.0360426645246382,-1,0.0514896195758412,0.2467,0.4129,0.3404,51,-0.1661,0.374,0.6596
2026-02-24,JPM,13554100,0.001617075860475,1,0.0281988912831098,0.3625,0.2261,0.4114,54,0.1364,0.6158,0.5886
2026-02-25,JPM,8095500,0.0156039811008482,1,0.022267591649809,0.2928,0.2291,0.478,29,0.0637,0.561,0.522
2026-02-26,JPM,7007800,0.0050890353236624,-1,0.0176308206511572,0.274,0.1515,0.5745,25,0.1224,0.6439,0.4255
2026-02-27,JPM,18620800,0.0009999593098958,-1,0.0283333333333334,0.2877,0.2736,0.4388,23,0.0141,0.5126,0.5612
2026-03-02,JPM,8508900,0.0093280418668752,1,0.0229640093189324,0.4769,0.3322,0.1908,3,0.1447,0.5894,0.8092
2026-03-03,JPM,10278200,0.0272674432505558,-1,0.0441000864607264,0.0008,0.0418,0.9574,1,-0.0411,0.0177,0.0426
2026-03-04,JPM,8055700,-0.0019999853510736,-1,0.0172672183886342,0.0011,0.6394,0.3595,1,-0.6382,0.0017,0.6405
2026-03-05,JPM,12732500,-0.014866846869009,-1,0.0295657333840355,0.331,0.3337,0.3353,3,-0.0027,0.4979,0.6647
2026-03-06,JPM,13496500,0.0109660357917032,1,0.0219319650052878,1.0,0.0,0.0,1,1.0,1.0,1.0
2026-03-09,JPM,12241100,0.0154816582407509,-1,0.0373029558545865,0.2573,0.3017,0.441,4,-0.0444,0.4603,0.559
2026-03-10,JPM,8344900,-0.0019357652945238,-1,0.0192540604918742,0.9357,0.0025,0.0618,2,0.9332,0.9974,0.9382
2026-03-11,JPM,10205000,-0.0044666339663679,-1,0.019459248925846,0.3395,0.003,0.6575,4,0.3364,0.9912,0.3425
2026-03-12,JPM,13760500,0.0002122408479361,1,0.0169006081612054,0.0935,0.0007,0.9058,2,0.0928,0.9925,0.0942
2026-03-13,JPM,9091200,-0.0043208308859703,1,0.0148944041675515,0.3091,0.6872,0.0037,1,-0.378,0.3103,0.9963
2026-03-16,JPM,8149000,-0.0006285977442316,1,0.0162743721509671,0.113,0.7591,0.1279,1,-0.6461,0.1296,0.8721
2026-03-17,JPM,8961200,-0.0073009873756488,1,0.020103797780601,0.2454,0.007,0.7476,2,0.2384,0.9723,0.2524
2026-03-19,JPM,9846700,0.0037994852179951,-1,0.0170455053165347,0.0,0.5,0.5,2,-0.5,0.0,0.5
2026-03-20,JPM,22436500,-0.0052762742450718,1,0.0188836527873191,0.0001,0.0001,0.9998,1,0.0001,0.6269,0.0002
2026-03-23,JPM,11470800,-0.0149502019400764,1,0.0264347077701563,0.4004,0.2018,0.3977,31,0.1986,0.6649,0.6023
2026-03-24,JPM,11092300,0.0217702071371053,1,0.035328704597813,0.2924,0.3265,0.3811,31,-0.0342,0.4724,0.6189
2026-03-25,JPM,12188200,0.0043175915607767,-1,0.0176780972800605,0.4126,0.2103,0.3771,24,0.2023,0.6624,0.6229
2026-03-26,JPM,8669200,-0.0031443808612282,-1,0.0145600500497483,0.2765,0.2145,0.5091,25,0.062,0.5631,0.4909
2026-03-27,JPM,9873300,-0.021788815077038,1,0.0289132770561947,0.4558,0.1399,0.4043,32,0.3159,0.7652,0.5957
2026-03-30,JPM,11734400,-0.0034066209663935,1,0.017278968871512,0.307,0.3353,0.3577,41,-0.0283,0.478,0.6423
2026-03-31,JPM,12956900,0.0197247631203528,1,0.0350816205302574,0.4273,0.1218,0.451,51,0.3055,0.7782,0.549
2026-04-01,JPM,11267200,-3.38866079712154e-05,-1,0.0196689030450424,0.5962,0.0497,0.3541,4,0.5466,0.9231,0.6459
2026-04-06,JPM,7142600,0.004726976331286,1,0.0123443324334213,0.0018,0.9943,0.0039,1,-0.9924,0.0019,0.9961
2026-04-07,JPM,7849100,0.014532233864953,1,0.0186940717572187,0.5,0.4986,0.0014,2,0.0014,0.5007,0.9986
2026-04-08,JPM,10590200,0.0,1,0.0192551974862956,0.9992,0.0,0.0008,1,0.9992,1.0,0.9992
2026-04-09,JPM,6586600,0.0110114814491509,-1,0.0167780557395414,0.7225,0.0018,0.2757,5,0.7207,0.9976,0.7243
2026-04-10,JPM,6069700,-0.0004193705897178,1,0.0117096931703629,0.5,0.0,0.5,2,0.5,1.0,0.5
2026-04-13,JPM,8318200,0.0201970645279979,-1,0.0269294524552768,0.6838,0.0872,0.2291,5,0.5966,0.8869,0.7709
2026-04-14,JPM,11455500,0.0041959452657566,-1,0.0175908981931175,0.429,0.1396,0.4314,7,0.2893,0.7544,0.5686
2026-04-15,JPM,9885800,-0.0255455302418057,1,0.0317884379063784,0.3334,0.0001,0.6665,3,0.3333,0.9997,0.3335
2026-04-16,JPM,8208600,0.0150646995630194,1,0.015555919125771,0.0016,0.39,0.6084,2,-0.3884,0.0041,0.3916
2026-04-20,JPM,10772000,0.0197522406636683,-1,0.0217468542155146,0.6044,0.1237,0.2719,8,0.4807,0.8301,0.7281
2026-04-21,JPM,7084300,-0.0141421473825377,1,0.0235912641807883,0.5132,0.1625,0.3243,46,0.3508,0.7596,0.6757
2026-04-22,JPM,5545900,-0.0058123457340574,-1,0.0101953037727519,0.336,0.0151,0.6488,25,0.3209,0.9569,0.3512
2026-04-23,JPM,6969700,-0.0058369055766515,-1,0.0194564168145319,0.3345,0.2242,0.4413,18,0.1103,0.5987,0.5587
2026-04-24,JPM,5215300,-0.0092238315072643,1,0.0104771952820008,0.2921,0.2375,0.4704,35,0.0546,0.5516,0.5296
2026-04-27,JPM,7925300,0.0154783626317195,-1,0.0185739754912667,0.1209,0.1667,0.7124,32,-0.0458,0.4203,0.2876
2026-04-28,JPM,7398600,-0.0118972076610735,-1,0.0135786758043833,0.2349,0.3055,0.4597,30,-0.0706,0.4347,0.5403
2026-04-29,JPM,8031800,-0.0042502730240808,1,0.0153265902559539,0.1981,0.3144,0.4875,26,-0.1164,0.3865,0.5125
2026-04-30,JPM,8865400,0.0200605839553889,-1,0.0245220913788116,0.3428,0.2648,0.3924,19,0.078,0.5642,0.6076
2026-05-04,JPM,7338200,-0.0095615261972514,1,0.0133281314659008,0.6793,0.0001,0.3206,2,0.6792,0.9999,0.6794
2026-05-05,JPM,6316800,0.0054921922860375,1,0.0135517647900071,0.0,0.0001,0.9999,2,-0.0001,0.1891,0.0001
2026-05-07,JPM,8359600,-0.0266327826008775,-1,0.0322897611365401,0.0098,0.0001,0.9901,1,0.0097,0.9936,0.0099
2026-05-08,JPM,9464300,-0.0199513183989761,-1,0.027542547394566,0.9999,0.0,0.0001,2,0.9999,1.0,0.9999
2026-05-11,JPM,9512000,-0.0069513606788741,1,0.014266790703463,0.0002,0.0001,0.9997,2,0.0002,0.8099,0.0003
2026-05-12,JPM,9498200,0.0161989735587889,-1,0.0350310317661735,0.2927,0.1588,0.5485,4,0.134,0.6484,0.4515
2026-05-13,JPM,7709500,-0.0066827309593759,-1,0.0096932966628348,0.0981,0.0031,0.8988,3,0.095,0.9693,0.1012
2026-05-14,JPM,7364300,-0.0077419233677108,-1,0.0163440940989454,0.0,0.9999,0.0001,1,-0.9999,0.0,0.9999
2026-05-18,JPM,7546300,0.0091611106923763,-1,0.0135570756541003,0.448,0.0005,0.5515,3,0.4475,0.9989,0.4485
2026-05-19,JPM,8066900,-0.0179015716112022,1,0.0216878636245646,0.6667,0.0,0.3333,3,0.6667,1.0,0.6667
2026-05-20,JPM,9327000,0.0177957484397155,1,0.0312099051805413,0.5458,0.0071,0.4471,14,0.5387,0.9872,0.5529
2026-05-21,JPM,7874400,0.0058758720881639,1,0.0125154180983018,0.2968,0.208,0.4952,37,0.0888,0.588,0.5048
2026-05-22,JPM,5973900,0.0055796647233095,1,0.011848549152954,0.2227,0.1519,0.6254,28,0.0708,0.5945,0.3746
2026-05-26,JPM,7725400,-0.0056727934629918,-1,0.0145547355716914,0.4681,0.056,0.4759,24,0.4121,0.8931,0.5241
2026-05-27,JPM,11779200,-0.018754102362961,-1,0.0332786685130635,0.2248,0.1942,0.581,53,0.0307,0.5366,0.419
2026-05-28,JPM,9757700,-0.0028228528319906,1,0.0178781704919015,0.5288,0.0307,0.4406,26,0.4981,0.9452,0.5594
2026-05-29,JPM,13969000,0.0098178263226471,-1,0.0157894492987598,0.2658,0.1529,0.5813,32,0.1128,0.6347,0.4187
2026-06-01,JPM,7930000,-0.0037287643523034,1,0.0143773682159151,0.6293,0.3535,0.0172,3,0.2758,0.6403,0.9828
2026-06-03,JPM,7003900,0.003100802327769,1,0.0180047801237696,0.0062,0.001,0.9928,2,0.0052,0.8584,0.0072
2026-06-04,JPM,10345200,0.0168444579661121,1,0.0277032821719206,0.3581,0.0009,0.641,3,0.3572,0.9975,0.359
2026-06-05,JPM,9118800,-0.0061090501623755,-1,0.0171815640003475,0.3334,0.3332,0.3334,3,0.0002,0.5002,0.6666
2026-06-09,JPM,11594600,-0.0025836417765394,-1,0.0236356206541823,0.0003,0.0,0.9997,2,0.0002,0.858,0.0003
2026-06-10,JPM,7446200,-0.0109418445638269,1,0.0183004903550743,0.0005,0.0021,0.9975,1,-0.0016,0.1789,0.0025
2026-06-11,JPM,9116600,0.0126954151271995,1,0.0188654748157026,0.3335,0.0048,0.6617,3,0.3288,0.9859,0.3383
2026-06-12,JPM,7426200,0.0150330727019942,-1,0.0181979301129404,0.0,0.0001,0.9999,1,-0.0001,0.1284,0.0001
2026-06-15,JPM,7988900,-0.0139541224496101,1,0.0218573005567725,0.5,0.0094,0.4906,2,0.4905,0.9815,0.5094
2026-06-16,JPM,11094900,0.0210916654731278,1,0.0238359891375108,0.1936,0.0017,0.8046,5,0.1919,0.9912,0.1954
2026-06-17,JPM,12246400,0.0038533289406933,-1,0.0188752759104055,0.1036,0.368,0.5284,3,-0.2644,0.2197,0.4716
2026-06-18,JPM,20111000,-0.0348123180334563,1,0.0413414220837667,0.2001,0.0972,0.7027,5,0.1029,0.6731,0.2973
2026-06-22,JPM,10182500,0.0053988435347072,1,0.0182589893563354,0.4428,0.173,0.3843,25,0.2698,0.7191,0.6157
2026-06-23,JPM,7582200,0.0141743206071318,-1,0.0247670611341734,0.2005,0.2696,0.5299,25,-0.0691,0.4265,0.4701
2026-06-24,JPM,7907400,0.0011409159469666,1,0.0142913191249653,0.424,0.1632,0.4129,42,0.2608,0.7221,0.5871
2026-06-25,JPM,10043100,0.0004776799205611,-1,0.0259434041768886,0.3122,0.1382,0.5497,52,0.174,0.6932,0.4503
2026-06-26,JPM,17640900,-0.020684560139974,1,0.0264880770728702,0.3036,0.2179,0.4785,37,0.0856,0.5821,0.5215
2026-06-29,JPM,7981800,0.0033813082529189,-1,0.0158096821637174,0.4041,0.2343,0.3617,30,0.1698,0.633,0.6383
2026-06-30,JPM,8080100,-0.0047433123740149,1,0.0114324229929699,0.3476,0.272,0.3804,34,0.0756,0.561,0.6196
2026-07-01,JPM,15210200,0.0173585050150426,1,0.0323720347196121,0.3871,0.1355,0.4775,23,0.2516,0.7408,0.5225
2026-07-02,JPM,8413900,-0.0105023013678198,1,0.0243477050287556,0.3926,0.145,0.4625,39,0.2476,0.7303,0.5375
2026-07-06,JPM,8673500,0.0081194066289645,1,0.0167463160272854,0.7097,0.0591,0.2312,25,0.6506,0.9231,0.7688
2026-07-07,JPM,7115800,-0.0051616215288806,-1,0.0126400299716295,0.4347,0.0629,0.5024,51,0.3718,0.8736,0.4976
2026-07-08,JPM,18505200,-0.0175615953512223,1,0.0190176029468374,0.2642,0.1292,0.6066,32,0.135,0.6716,0.3934
2026-07-09,JPM,15570600,0.0120980204821144,1,0.0186749610842406,0.3644,0.1557,0.4799,25,0.2088,0.7007,0.5201
2026-07-10,JPM,6299000,-0.002963226350143,-1,0.0083563200107214,0.4852,0.1421,0.3726,34,0.3431,0.7735,0.6274
2023-01-03,META,35528500,0.0156326182520436,1,0.0333007977320284,1.0,0.0,0.0,1,1.0,1.0,1.0
2023-01-04,META,32397100,-7.846213731700421e-05,-1,0.0251217196313049,0.4966,0.0174,0.4859,2,0.4792,0.9661,0.5141
2023-01-06,META,27584500,0.0081414518246066,-1,0.0332635564466341,0.0,0.8654,0.1346,1,-0.8654,0.0,0.8654
2023-01-09,META,26649100,-0.0128850441767293,1,0.027981077054556,0.9956,0.0,0.0044,1,0.9956,1.0,0.9956
2023-01-10,META,28684400,0.044943890948152,-1,0.0494224961219091,0.0004,0.0,0.9996,1,0.0004,0.9612,0.0004
2023-01-11,META,25423000,0.014737267691182,1,0.0268021501655384,0.0,0.0081,0.9919,1,-0.008,0.0056,0.0081
2023-01-20,META,28688600,0.0256089170885975,1,0.0392229145264145,0.0,0.0,1.0,1,-0.0,0.0553,0.0
2023-01-30,META,28040100,-0.0157285726920277,1,0.0279097655226336,0.0003,0.4942,0.5055,2,-0.4939,0.0006,0.4945
2023-02-01,META,55661000,0.0343848975198566,1,0.0440451552133145,0.256,0.1357,0.6084,4,0.1203,0.6536,0.3916
2023-02-02,META,150475700,0.029392514157107,-1,0.0927036729596757,0.9989,0.0002,0.0009,4,0.9987,0.9998,0.9991
2023-02-03,META,76809700,0.0166784626273194,-1,0.0756527213738648,0.0617,0.3062,0.632,1,-0.2445,0.1678,0.368
2023-02-10,META,33433600,-0.0124752601694828,1,0.0314147609548756,0.0088,0.0001,0.9912,1,0.0087,0.9905,0.0088
2023-02-17,META,24171300,0.0156268572613889,-1,0.0204441058781746,0.0008,0.538,0.4612,1,-0.5372,0.0015,0.5388
2023-02-27,META,19277000,-0.0136142164894345,1,0.0236211161464758,0.4721,0.4967,0.0312,2,-0.0247,0.4873,0.9688
2023-03-01,META,30998400,-0.0067014043959366,1,0.0274930016177342,0.0132,0.8774,0.1093,1,-0.8642,0.0149,0.8907
2023-03-07,META,36701500,-0.0237566428209737,1,0.0335979158916166,0.0114,0.6214,0.3672,1,-0.61,0.0181,0.6328
2023-03-14,META,41642600,0.0343320310189914,1,0.0413690675438534,0.0014,0.0119,0.9867,2,-0.0105,0.108,0.0133
2023-03-20,META,25186300,-0.0033756458251089,1,0.0288190313574734,0.0,0.4999,0.5,2,-0.4999,0.0001,0.5
2023-03-21,META,31827000,-0.0051180772724012,-1,0.0275590855689926,0.0001,0.9832,0.0167,2,-0.9831,0.0001,0.9833
2023-03-22,META,28477800,-0.0132839626736111,1,0.0380246762876157,0.0001,0.0,0.9998,1,0.0001,0.8953,0.0002
2023-03-23,META,27389700,0.0070992036452588,1,0.0282489207739041,0.9763,0.0,0.0237,1,0.9762,1.0,0.9763
2023-03-29,META,18851100,0.0087935182078523,1,0.0156219688185786,0.5102,0.4741,0.0157,2,0.0361,0.5183,0.9843
2023-03-30,META,22608300,0.021929350712957,1,0.0259120311099826,0.0005,0.9966,0.0029,1,-0.9961,0.0005,0.9971
2023-03-31,META,25440300,0.0226790041674517,1,0.0260567156598657,0.5,0.0001,0.4999,2,0.4999,0.9997,0.5001
2023-04-04,META,21026400,0.0062327280325171,-1,0.0173392015446563,0.0,0.0,0.9999,1,-0.0,0.3858,0.0001
2023-04-06,META,26104400,0.0327359909367532,-1,0.039617723034274,0.0002,0.0003,0.9995,1,-0.0002,0.316,0.0005
2023-04-26,META,41992700,-0.014588264016544,1,0.0246117446001837,0.4999,0.5,0.0001,2,-0.0001,0.4999,0.9999
2023-04-27,META,71196500,-0.0055442154088899,1,0.0205093925610208,0.4731,0.0005,0.5264,2,0.4727,0.999,0.4736
2023-04-28,META,39554000,0.0054809959729334,1,0.0195807404850905,0.5,0.0009,0.4991,2,0.4991,0.9983,0.5009
2023-05-11,META,20449000,0.0117570916047852,-1,0.0253593803249028,0.0006,0.0001,0.9993,1,0.0006,0.8998,0.0007
2023-05-18,META,22943300,0.0230004267781436,-1,0.0244508654035069,0.0,0.0,1.0,1,-0.0,0.0092,0.0
2023-05-22,META,27738500,0.0118577222553486,-1,0.0344322239555709,0.0,0.0246,0.9754,1,-0.0246,0.0008,0.0246
2023-05-23,META,17748100,-0.0002835868324705,1,0.0200964578539396,0.0,0.999,0.001,1,-0.999,0.0,0.999
2023-05-24,META,17724300,0.0160225373211394,1,0.0189171535092168,0.3412,0.0003,0.6585,3,0.3409,0.9992,0.3415
2023-05-25,META,22371400,-0.0028018605847644,1,0.0254538165098657,0.0,0.0001,0.9999,1,-0.0001,0.1215,0.0001
2023-05-26,META,25727200,0.0360179343412954,1,0.0379551303630181,0.0001,0.3716,0.6283,1,-0.3716,0.0002,0.3717
2023-06-01,META,25609500,0.025235019214368,-1,0.0305001336506977,0.1618,0.0058,0.8325,3,0.156,0.9656,0.1675
2023-06-05,META,20742900,0.0040326559552184,-1,0.0222345913320139,0.0004,0.0016,0.9979,1,-0.0012,0.2082,0.0021
2023-06-07,META,26163600,-0.029705182483695,1,0.042146764976242,0.0024,0.0,0.9976,1,0.0024,0.9901,0.0024
2023-06-09,META,16949800,0.0094102450370279,1,0.023811337010061,0.0,0.0001,0.9999,1,-0.0001,0.1334,0.0001
2023-06-13,META,16164000,-0.0129510968253637,1,0.0241196331673487,0.0,0.0,1.0,1,-0.0,0.0581,0.0
2023-06-15,META,25973500,0.0349981608759475,-1,0.0461622378631823,0.0,0.0,1.0,1,-0.0,0.0295,0.0
2023-06-21,META,20556200,-0.0066659053327564,1,0.0198921266628572,0.0003,0.0332,0.9665,3,-0.0329,0.0096,0.0335
2023-06-22,META,17563100,0.0207826379160478,1,0.0267665242228639,0.3011,0.0003,0.6986,1,0.3008,0.9989,0.3014
2023-06-23,META,51092000,0.0256474049598245,-1,0.0380803554006062,0.0006,0.1137,0.8858,1,-0.1131,0.0051,0.1142
2023-06-26,META,24232700,-0.0354347438648255,1,0.0422237683615493,0.3341,0.3334,0.3325,3,0.0007,0.5005,0.6675
2023-06-30,META,19694900,0.0077960427889095,-1,0.0162592155023631,0.0,0.9991,0.0009,1,-0.9991,0.0,0.9991
2023-07-05,META,33865500,0.023361729057159,-1,0.0408830523732151,0.0,0.9997,0.0003,1,-0.9997,0.0,0.9997
2023-07-06,META,47600500,-0.0131806557199855,-1,0.0230153003530216,0.4983,0.001,0.5007,2,0.4974,0.9981,0.4993
2023-07-13,META,30281000,-0.0006695729173761,-1,0.0189719462473361,0.9981,0.0,0.0019,1,0.9981,1.0,0.9981
2023-07-18,META,20731900,0.003763455004439,1,0.0211657777486336,0.0028,0.0,0.9972,1,0.0027,0.9987,0.0028
2023-07-21,META,42139300,-0.0338509942235336,-1,0.0468200377749835,0.9968,0.0,0.0032,1,0.9968,1.0,0.9968
2023-07-26,META,47256900,-0.0086988117000901,1,0.0327699958072401,1.0,0.0,0.0,1,1.0,1.0,1.0
2023-07-27,META,64229200,-0.0412463209384456,1,0.0477054933518759,0.0,0.0004,0.9996,1,-0.0004,0.0072,0.0004
2023-07-31,META,25799600,-0.0157249105610297,1,0.0249312838312934,0.0134,0.0062,0.9803,1,0.0072,0.6831,0.0197
