Date,Ticker,FinBERT_Positive,FinBERT_Negative,FinBERT_Neutral,Volume_Messages,Score_Net,Bullishness_Index,Polarite_Index
2025-07-28,JPM,0.6741,0.0001,0.3258,3,0.674,0.9999,0.6742
2025-07-28,META,0.473,0.0,0.527,2,0.473,1.0,0.473
2025-07-28,MSFT,0.0005,0.1942,0.8052,1,-0.1937,0.0027,0.1948
2025-07-28,TSLA,0.0,0.0001,0.9999,2,-0.0001,0.0335,0.0001
2025-07-28,UNH,0.0009,0.5941,0.4051,1,-0.5932,0.0014,0.5949
2025-07-29,AAPL,0.0,0.0438,0.9561,1,-0.0438,0.001,0.0439
2025-07-29,BRK-B,0.0,0.0,1.0,4,-0.0,0.4828,0.0
2025-07-29,META,0.0002,0.9997,0.0001,1,-0.9996,0.0002,0.9999
2025-07-29,MSFT,1.0,0.0,0.0,1,0.9999,1.0,1.0
2025-07-29,UNH,0.0,1.0,0.0,4,-1.0,0.0,1.0
2025-07-30,AMZN,0.5,0.0,0.5,2,0.5,1.0,0.5
2025-07-30,BRK-B,0.9558,0.0001,0.0441,1,0.9556,0.9999,0.9559
2025-07-30,GOOGL,1.0,0.0,0.0,1,1.0,1.0,1.0
2025-07-30,JPM,1.0,0.0,0.0,1,1.0,1.0,1.0
2025-07-30,META,0.3303,0.0027,0.667,9,0.3276,0.992,0.333
2025-07-30,MSFT,0.7995,0.0,0.2004,5,0.7995,0.9999,0.7996
2025-07-30,TSLA,0.5,0.0001,0.4999,2,0.4999,0.9998,0.5001
2025-07-31,AAPL,0.378,0.1157,0.5063,3,0.2623,0.7656,0.4937
2025-07-31,AMZN,0.1145,0.2477,0.6377,9,-0.1332,0.3162,0.3623
2025-07-31,BRK-B,0.1138,0.0018,0.8844,9,0.112,0.9843,0.1156
2025-07-31,GOOGL,0.5,0.0,0.4999,2,0.5,1.0,0.5001
2025-07-31,META,0.6789,0.1113,0.2098,19,0.5676,0.8592,0.7902
2025-07-31,MSFT,0.5486,0.0289,0.4225,8,0.5197,0.9499,0.5775
2025-07-31,TSLA,0.0,0.0017,0.9983,1,-0.0017,0.0027,0.0017
2025-07-31,UNH,0.3773,0.0044,0.6183,1,0.3729,0.9885,0.3817
2025-08-01,AMZN,0.1171,0.5532,0.3296,12,-0.4361,0.1747,0.6704
2025-08-01,BRK-B,0.4473,0.0,0.5526,4,0.4473,0.9999,0.4474
2025-08-01,GOOGL,0.5,0.5,0.0,2,0.0,0.5,1.0
2025-08-01,JPM,0.3425,0.0041,0.6534,3,0.3384,0.9882,0.3466
2025-08-01,META,0.9516,0.0007,0.0477,2,0.9509,0.9993,0.9523
2025-08-01,MSFT,0.9918,0.0,0.0082,1,0.9918,1.0,0.9918
2025-08-01,UNH,0.0,0.0002,0.9998,1,-0.0002,0.0874,0.0002
2025-08-02,AMZN,0.7492,0.0021,0.2487,1,0.7471,0.9972,0.7513
2025-08-02,BRK-B,0.0001,0.7723,0.2276,5,-0.7722,0.0001,0.7724
2025-08-02,GOOGL,0.9995,0.0,0.0004,1,0.9995,1.0,0.9996
2025-08-02,META,0.0003,0.0002,0.9996,1,0.0001,0.6209,0.0004
2025-08-02,MSFT,0.3746,0.0021,0.6233,2,0.3725,0.9945,0.3767
2025-08-03,AMZN,0.0001,0.0018,0.998,1,-0.0017,0.0659,0.002
2025-08-03,BRK-B,0.2943,0.3723,0.3334,3,-0.078,0.4415,0.6666
2025-08-03,GOOGL,0.0933,0.0056,0.9012,1,0.0877,0.9436,0.0988
2025-08-03,META,0.5001,0.0283,0.4716,2,0.4718,0.9465,0.5284
2025-08-03,TSLA,0.0009,0.0001,0.9989,1,0.0008,0.8741,0.0011
2025-08-04,AAPL,0.0048,0.4754,0.5198,2,-0.4706,0.0101,0.4802
2025-08-04,AMZN,0.0001,0.5014,0.4985,2,-0.5014,0.0002,0.5015
2025-08-04,BRK-B,0.4211,0.2758,0.3031,19,0.1454,0.6043,0.6969
2025-08-04,JPM,0.0,0.0,1.0,1,-0.0,0.1836,0.0
2025-08-04,META,0.01,0.0302,0.9598,2,-0.0202,0.2483,0.0402
2025-08-04,MSFT,0.0,0.0044,0.9955,2,-0.0044,0.0063,0.0045
2025-08-04,TSLA,0.0,0.0001,0.9999,2,-0.0,0.3642,0.0001
2025-08-04,UNH,0.0012,0.0004,0.9984,1,0.0008,0.7523,0.0016
2025-08-05,AMZN,1.0,0.0,0.0,1,1.0,1.0,1.0
2025-08-05,BRK-B,0.0002,0.3345,0.6653,3,-0.3344,0.0005,0.3347
2025-08-05,GOOGL,0.0,0.0001,0.9999,1,-0.0001,0.2297,0.0001
2025-08-05,JPM,0.0885,0.4473,0.4642,13,-0.3589,0.1651,0.5358
2025-08-05,META,0.4658,0.0,0.5342,4,0.4657,0.9999,0.4658
2025-08-05,MSFT,1.0,0.0,0.0,1,1.0,1.0,1.0
2025-08-05,UNH,0.0006,0.9379,0.0614,2,-0.9373,0.0007,0.9386
2025-08-06,AAPL,0.3871,0.0,0.6129,1,0.3871,1.0,0.3871
2025-08-06,AMZN,0.1096,0.0002,0.8903,1,0.1094,0.9986,0.1097
2025-08-06,BRK-B,0.5904,0.1454,0.2642,9,0.4451,0.8024,0.7358
2025-08-06,JPM,0.5523,0.1429,0.3049,7,0.4094,0.7945,0.6951
2025-08-06,META,0.0033,0.0,0.9967,2,0.0033,0.9976,0.0033
2025-08-06,MSFT,0.5538,0.0001,0.4461,2,0.5538,0.9999,0.5539
2025-08-06,TSLA,0.3319,0.3305,0.3376,3,0.0014,0.5011,0.6624
2025-08-07,AAPL,0.3242,0.0001,0.6757,3,0.324,0.9996,0.3243
2025-08-07,AMZN,0.0768,0.1515,0.7717,2,-0.0747,0.3364,0.2283
2025-08-07,BRK-B,0.4253,0.2239,0.3508,9,0.2014,0.6551,0.6492
2025-08-07,GOOGL,0.1584,0.0015,0.8402,2,0.1569,0.9907,0.1598
2025-08-07,JPM,0.6935,0.0433,0.2632,9,0.6503,0.9412,0.7368
2025-08-07,TSLA,0.5786,0.0781,0.3433,4,0.5006,0.8811,0.6567
2025-08-07,UNH,0.0001,0.9976,0.0024,1,-0.9975,0.0001,0.9976
2025-08-08,AAPL,0.6655,0.0001,0.3344,3,0.6655,0.9999,0.6656
2025-08-08,AMZN,0.0002,0.4999,0.5,2,-0.4997,0.0003,0.5
2025-08-08,BRK-B,0.3336,0.4951,0.1713,6,-0.1615,0.4025,0.8287
2025-08-08,GOOGL,0.7138,0.0029,0.2833,2,0.7109,0.996,0.7167
2025-08-08,JPM,0.5,0.25,0.25,8,0.25,0.6667,0.75
2025-08-08,META,0.0,0.0001,0.9999,2,-0.0001,0.1243,0.0001
2025-08-08,MSFT,0.0956,0.0032,0.9012,3,0.0925,0.968,0.0988
2025-08-08,TSLA,0.0001,0.4676,0.5322,2,-0.4675,0.0003,0.4678
2025-08-09,AAPL,1.0,0.0,0.0,1,1.0,1.0,1.0
2025-08-09,JPM,0.3872,0.3074,0.3054,4,0.0797,0.5574,0.6946
2025-08-09,META,1.0,0.0,0.0,1,1.0,1.0,1.0
2025-08-10,AAPL,0.5003,0.0001,0.4996,2,0.5001,0.9997,0.5004
2025-08-10,AMZN,0.0041,0.0576,0.9383,2,-0.0534,0.0667,0.0617
2025-08-10,BRK-B,0.9999,0.0,0.0001,1,0.9999,1.0,0.9999
2025-08-10,GOOGL,0.0,0.0001,0.9999,1,-0.0001,0.0375,0.0001
2025-08-10,JPM,0.2561,0.2593,0.4847,7,-0.0032,0.4969,0.5153
2025-08-10,MSFT,1.0,0.0,0.0,1,1.0,1.0,1.0
2025-08-11,AAPL,0.5447,0.0026,0.4527,3,0.5422,0.9953,0.5473
2025-08-11,AMZN,0.2499,0.2354,0.5147,4,0.0144,0.5149,0.4853
2025-08-11,BRK-B,0.3191,0.0,0.6809,9,0.3191,0.9999,0.3191
2025-08-11,GOOGL,0.0007,0.0,0.9993,1,0.0006,0.9578,0.0007
2025-08-11,JPM,0.2532,0.2111,0.5358,12,0.0421,0.5453,0.4642
2025-08-11,META,0.9993,0.0,0.0007,1,0.9993,1.0,0.9993
2025-08-11,MSFT,0.0,0.0,1.0,1,0.0,0.6111,0.0
2025-08-11,TSLA,0.6613,0.0079,0.3308,3,0.6534,0.9882,0.6692
2025-08-12,AAPL,0.0,0.0005,0.9995,1,-0.0005,0.0089,0.0005
2025-08-12,AMZN,0.9783,0.0004,0.0212,1,0.9779,0.9996,0.9788
2025-08-12,BRK-B,0.3102,0.1197,0.5702,9,0.1905,0.7216,0.4298
2025-08-12,GOOGL,0.0001,0.0,0.9999,1,0.0,0.8522,0.0001
2025-08-12,JPM,0.6887,0.0004,0.3109,15,0.6883,0.9994,0.6891
2025-08-12,META,0.5005,0.0,0.4995,2,0.5004,0.9999,0.5005
2025-08-12,TSLA,0.0,0.0,1.0,1,-0.0,0.0894,0.0
2025-08-13,AAPL,0.0,0.0,1.0,2,-0.0,0.2209,0.0
2025-08-13,AMZN,0.5,0.0,0.5,2,0.5,1.0,0.5
2025-08-13,BRK-B,0.4524,0.2738,0.2739,11,0.1786,0.623,0.7261
2025-08-13,GOOGL,0.0009,0.2504,0.7487,4,-0.2495,0.0035,0.2513
2025-08-13,JPM,0.3815,0.1907,0.4278,11,0.1909,0.6668,0.5722
2025-08-13,META,1.0,0.0,0.0,1,1.0,1.0,1.0
2025-08-13,TSLA,0.0001,0.0001,0.9998,3,-0.0001,0.3886,0.0002
2025-08-13,UNH,0.7336,0.002,0.2644,2,0.7316,0.9973,0.7356
2025-08-14,AMZN,0.5078,0.0,0.4922,2,0.5078,1.0,0.5078
2025-08-14,BRK-B,0.1191,0.0773,0.8037,13,0.0418,0.6064,0.1963
2025-08-14,GOOGL,0.159,0.0009,0.8401,2,0.1582,0.9946,0.1599
2025-08-14,JPM,0.4405,0.153,0.4065,19,0.2875,0.7422,0.5935
2025-08-14,META,0.0,0.0001,0.9999,1,-0.0001,0.0068,0.0001
2025-08-14,MSFT,1.0,0.0,0.0,1,1.0,1.0,1.0
2025-08-14,TSLA,0.0001,0.0004,0.9995,1,-0.0003,0.2121,0.0005
2025-08-14,UNH,0.0,0.0005,0.9995,6,-0.0005,0.0516,0.0005
2025-08-15,AAPL,0.0027,0.0001,0.9972,1,0.0026,0.9498,0.0028
2025-08-15,AMZN,0.5083,0.4611,0.0306,2,0.0472,0.5243,0.9694
2025-08-15,BRK-B,0.3754,0.0005,0.6241,25,0.3749,0.9987,0.3759
2025-08-15,GOOGL,0.3415,0.0039,0.6547,2,0.3376,0.9888,0.3453
2025-08-15,JPM,0.3012,0.194,0.5048,10,0.1072,0.6083,0.4952
2025-08-15,MSFT,0.0006,0.0028,0.9965,1,-0.0022,0.1799,0.0035
2025-08-15,TSLA,1.0,0.0,0.0,1,1.0,1.0,1.0
2025-08-15,UNH,0.4413,0.1019,0.4568,51,0.3395,0.8125,0.5432
2025-08-16,AMZN,0.3968,0.0203,0.5829,1,0.3765,0.9514,0.4171
2025-08-16,BRK-B,0.337,0.0001,0.6629,3,0.3369,0.9998,0.3371
2025-08-16,JPM,1.0,0.0,0.0,1,1.0,1.0,1.0
2025-08-16,UNH,0.5926,0.0046,0.4028,13,0.588,0.9922,0.5972
2025-08-17,AAPL,0.5,0.0,0.5,2,0.5,1.0,0.5
2025-08-17,AMZN,0.0061,0.0031,0.9908,1,0.003,0.6662,0.0092
2025-08-17,BRK-B,0.1452,0.2831,0.5717,7,-0.1379,0.339,0.4283
2025-08-17,JPM,0.2942,0.1071,0.5987,4,0.1871,0.7332,0.4013
2025-08-17,MSFT,1.0,0.0,0.0,1,1.0,1.0,1.0
2025-08-17,TSLA,0.0001,0.0008,0.9992,1,-0.0007,0.0714,0.0008
2025-08-17,UNH,0.4313,0.0013,0.5674,6,0.43,0.997,0.4326
2025-08-18,AAPL,1.0,0.0,0.0,1,1.0,1.0,1.0
2025-08-18,AMZN,0.9999,0.0,0.0001,1,0.9999,1.0,0.9999
2025-08-18,BRK-B,0.2477,0.2554,0.4969,12,-0.0077,0.4923,0.5031
2025-08-18,GOOGL,0.2879,0.0017,0.7104,7,0.2862,0.9942,0.2896
2025-08-18,JPM,0.4313,0.3904,0.1783,19,0.0409,0.5249,0.8217
2025-08-18,META,0.1257,0.1626,0.7117,8,-0.0368,0.4361,0.2883
2025-08-18,MSFT,0.5,0.0,0.5,2,0.5,1.0,0.5
2025-08-18,TSLA,0.0015,0.0103,0.9882,1,-0.0088,0.1278,0.0118
2025-08-18,UNH,0.5623,0.1795,0.2582,42,0.3828,0.758,0.7418
2025-08-19,AMZN,0.0,1.0,0.0,1,-1.0,0.0,1.0
2025-08-19,BRK-B,0.4466,0.4048,0.1486,7,0.0419,0.5246,0.8514
2025-08-19,GOOGL,0.5702,0.0,0.4298,2,0.5702,1.0,0.5702
2025-08-19,JPM,0.6325,0.0206,0.3469,11,0.6118,0.9684,0.6531
2025-08-19,META,0.0,0.5,0.5,2,-0.5,0.0,0.5
2025-08-19,TSLA,0.0001,0.0,0.9999,2,0.0001,0.9458,0.0001
2025-08-19,UNH,0.2508,0.3062,0.4429,22,-0.0554,0.4503,0.5571
2025-08-20,AMZN,0.0044,0.332,0.6635,3,-0.3276,0.0131,0.3365
2025-08-20,BRK-B,0.4988,0.4996,0.0015,4,-0.0008,0.4996,0.9985
2025-08-20,GOOGL,0.0008,0.9982,0.001,1,-0.9974,0.0008,0.999
2025-08-20,JPM,0.2336,0.2039,0.5625,11,0.0298,0.534,0.4375
2025-08-20,TSLA,0.0381,0.4413,0.5206,1,-0.4032,0.0794,0.4794
2025-08-20,UNH,0.386,0.2992,0.3149,22,0.0868,0.5634,0.6851
2025-08-21,AMZN,0.3041,0.0061,0.6897,2,0.298,0.9802,0.3103
2025-08-21,BRK-B,0.2704,0.5409,0.1887,8,-0.2705,0.3333,0.8113
2025-08-21,GOOGL,0.0,0.0,1.0,2,0.0,0.8128,0.0
2025-08-21,JPM,0.3977,0.1682,0.4341,12,0.2295,0.7028,0.5659
2025-08-21,META,0.0,0.6665,0.3334,3,-0.6665,0.0,0.6666
2025-08-21,TSLA,0.0,0.3337,0.6663,3,-0.3337,0.0001,0.3337
2025-08-21,UNH,0.3514,0.1916,0.457,32,0.1598,0.6471,0.543
2025-08-22,AMZN,0.6665,0.0,0.3335,3,0.6665,1.0,0.6665
2025-08-22,BRK-B,0.2982,0.1418,0.56,7,0.1563,0.6776,0.44
2025-08-22,GOOGL,0.2859,0.0001,0.714,7,0.2858,0.9997,0.286
2025-08-22,JPM,0.277,0.041,0.682,19,0.236,0.8711,0.318
2025-08-22,META,0.2011,0.2,0.5989,5,0.0011,0.5013,0.4011
2025-08-22,TSLA,0.4983,0.1831,0.3186,38,0.3151,0.7312,0.6814
2025-08-22,UNH,0.5414,0.1872,0.2714,16,0.3542,0.7431,0.7286
2025-08-23,AAPL,0.124,0.0007,0.8753,3,0.1233,0.9942,0.1247
2025-08-23,BRK-B,0.0,0.0001,0.9999,1,-0.0001,0.0077,0.0001
2025-08-23,JPM,0.6737,0.0253,0.3009,3,0.6484,0.9638,0.6991
2025-08-23,TSLA,0.3037,0.0499,0.6464,14,0.2539,0.859,0.3536
2025-08-23,UNH,0.3337,0.1214,0.545,3,0.2123,0.7333,0.455
2025-08-24,AAPL,0.2768,0.1668,0.5564,7,0.1101,0.6241,0.4436
2025-08-24,AMZN,0.3782,0.125,0.4968,16,0.2532,0.7516,0.5032
2025-08-24,BRK-B,0.3333,0.0021,0.6647,3,0.3312,0.9939,0.3353
2025-08-24,GOOGL,1.0,0.0,0.0,1,1.0,1.0,1.0
2025-08-24,META,0.1915,0.1237,0.6849,11,0.0678,0.6076,0.3151
2025-08-24,MSFT,0.4973,0.0006,0.5021,2,0.4967,0.9988,0.4979
2025-08-24,TSLA,0.3641,0.314,0.3219,13,0.0501,0.5369,0.6781
2025-08-24,UNH,0.0089,0.4482,0.5429,4,-0.4392,0.0196,0.4571
2025-08-25,AAPL,0.3315,0.2874,0.3811,37,0.0442,0.5357,0.6189
2025-08-25,AMZN,0.664,0.103,0.233,33,0.5609,0.8657,0.767
2025-08-25,BRK-B,0.0,0.0002,0.9998,4,-0.0002,0.0595,0.0002
2025-08-25,GOOGL,0.5528,0.0876,0.3596,9,0.4652,0.8632,0.6404
2025-08-25,JPM,0.4796,0.092,0.4284,14,0.3876,0.8391,0.5716
2025-08-25,META,0.566,0.1277,0.3063,37,0.4383,0.8159,0.6937
2025-08-25,MSFT,0.5569,0.1763,0.2667,37,0.3806,0.7595,0.7333
2025-08-25,TSLA,0.3421,0.3137,0.3441,42,0.0284,0.5217,0.6559
2025-08-25,UNH,0.217,0.3186,0.4644,10,-0.1016,0.4051,0.5356
2025-08-26,AAPL,0.276,0.2869,0.4372,55,-0.0109,0.4903,0.5628
2025-08-26,AMZN,0.4455,0.172,0.3825,45,0.2735,0.7215,0.6175
2025-08-26,BRK-B,0.1278,0.3306,0.5416,9,-0.2028,0.2788,0.4584
2025-08-26,GOOGL,0.4203,0.1408,0.4389,73,0.2796,0.7491,0.5611
2025-08-26,JPM,0.6655,0.1667,0.1678,12,0.4989,0.7997,0.8322
2025-08-26,META,0.3938,0.1197,0.4864,54,0.2741,0.7669,0.5136
2025-08-26,MSFT,0.5221,0.0625,0.4154,47,0.4596,0.8931,0.5846
2025-08-26,TSLA,0.3542,0.2866,0.3593,37,0.0676,0.5527,0.6407
2025-08-26,UNH,0.2659,0.3258,0.4083,10,-0.06,0.4493,0.5917
2025-08-27,AAPL,0.3288,0.1823,0.4889,41,0.1465,0.6433,0.5111
2025-08-27,AMZN,0.4454,0.1196,0.435,52,0.3259,0.7884,0.565
2025-08-27,BRK-B,0.5018,0.0008,0.4973,2,0.501,0.9983,0.5027
2025-08-27,GOOGL,0.3899,0.1019,0.5082,55,0.288,0.7928,0.4918
2025-08-27,JPM,0.6132,0.1374,0.2493,8,0.4758,0.8169,0.7507
2025-08-27,META,0.4399,0.126,0.4341,41,0.314,0.7774,0.5659
2025-08-27,MSFT,0.5681,0.1163,0.3156,54,0.4517,0.83,0.6844
2025-08-27,TSLA,0.3186,0.1942,0.4873,30,0.1244,0.6213,0.5127
2025-08-27,UNH,0.5973,0.157,0.2457,14,0.4404,0.7919,0.7543
2025-08-28,AAPL,0.3919,0.3499,0.2582,37,0.0419,0.5283,0.7418
2025-08-28,AMZN,0.5886,0.1357,0.2757,39,0.4528,0.8126,0.7243
2025-08-28,BRK-B,0.2157,0.201,0.5833,12,0.0148,0.5177,0.4167
2025-08-28,GOOGL,0.5132,0.134,0.3528,42,0.3793,0.793,0.6472
2025-08-28,JPM,0.2936,0.393,0.3134,10,-0.0994,0.4276,0.6866
2025-08-28,META,0.6021,0.1238,0.2741,40,0.4783,0.8294,0.7259
2025-08-28,MSFT,0.632,0.0679,0.3001,47,0.5641,0.903,0.6999
2025-08-28,TSLA,0.2511,0.3912,0.3577,36,-0.1401,0.391,0.6423
2025-08-28,UNH,0.4227,0.1987,0.3786,13,0.224,0.6803,0.6214
2025-08-29,AAPL,0.4775,0.2065,0.316,38,0.271,0.6981,0.684
2025-08-29,AMZN,0.4477,0.2481,0.3042,41,0.1996,0.6434,0.6958
2025-08-29,BRK-B,0.4286,0.0002,0.5712,7,0.4283,0.9994,0.4288
2025-08-29,GOOGL,0.4689,0.1571,0.374,49,0.3118,0.749,0.626
2025-08-29,JPM,0.4794,0.3619,0.1587,11,0.1175,0.5698,0.8413
2025-08-29,META,0.476,0.1483,0.3757,39,0.3278,0.7625,0.6243
2025-08-29,MSFT,0.4466,0.286,0.2674,46,0.1606,0.6096,0.7326
2025-08-29,TSLA,0.2815,0.4095,0.309,43,-0.128,0.4073,0.691
2025-08-29,UNH,0.4609,0.2074,0.3316,10,0.2535,0.6896,0.6684
2025-08-30,AAPL,0.5071,0.1352,0.3577,14,0.3718,0.7895,0.6423
2025-08-30,AMZN,0.1909,0.2412,0.5679,11,-0.0503,0.4418,0.4321
2025-08-30,BRK-B,0.4012,0.1341,0.4647,4,0.2671,0.7495,0.5353
2025-08-30,GOOGL,0.5055,0.1377,0.3568,12,0.3678,0.7859,0.6432
2025-08-30,JPM,0.5418,0.0,0.4582,1,0.5418,1.0,0.5418
2025-08-30,META,0.4672,0.0821,0.4507,13,0.3851,0.8506,0.5493
2025-08-30,MSFT,0.5531,0.27,0.177,7,0.2831,0.672,0.823
2025-08-30,TSLA,0.367,0.3781,0.2549,8,-0.0111,0.4926,0.7451
2025-08-30,UNH,0.505,0.0,0.495,4,0.505,1.0,0.505
2025-08-31,AAPL,0.2674,0.2699,0.4627,15,-0.0025,0.4977,0.5373
2025-08-31,AMZN,0.2753,0.3945,0.3302,18,-0.1193,0.411,0.6698
2025-08-31,GOOGL,0.3679,0.3998,0.2323,14,-0.032,0.4792,0.7677
2025-08-31,JPM,1.0,0.0,0.0,1,1.0,1.0,1.0
2025-08-31,META,0.4162,0.274,0.3098,17,0.1423,0.6031,0.6902
2025-08-31,MSFT,0.3343,0.3139,0.3518,10,0.0204,0.5157,0.6482
2025-08-31,TSLA,0.0009,0.4986,0.5004,4,-0.4977,0.0019,0.4996
2025-09-01,AMZN,1.0,0.0,0.0,2,1.0,1.0,1.0
2025-09-01,BRK-B,0.2498,0.2111,0.5391,4,0.0387,0.542,0.4609
2025-09-01,MSFT,0.0,0.0,1.0,1,-0.0,0.0811,0.0
2025-09-01,UNH,0.5,0.5,0.0,2,0.0,0.5,1.0
2025-09-02,AAPL,0.0001,0.0001,0.9999,2,-0.0,0.4416,0.0001
2025-09-02,AMZN,0.0,0.9979,0.0021,2,-0.9979,0.0,0.9979
2025-09-02,BRK-B,0.0945,0.091,0.8145,11,0.0036,0.5096,0.1855
2025-09-02,GOOGL,0.5,0.1666,0.3333,6,0.3334,0.75,0.6667
2025-09-02,JPM,0.8393,0.0,0.1607,2,0.8392,0.9999,0.8393
2025-09-02,MSFT,0.001,0.0003,0.9987,2,0.0008,0.7936,0.0013
2025-09-02,UNH,0.3937,0.3002,0.3061,10,0.0935,0.5674,0.6939
2025-09-03,AAPL,0.0288,0.3042,0.667,3,-0.2754,0.0864,0.333
2025-09-03,BRK-B,0.0006,0.1784,0.8209,5,-0.1778,0.0035,0.1791
2025-09-03,GOOGL,0.2239,0.0408,0.7353,10,0.1831,0.8459,0.2647
2025-09-03,META,0.0,0.0,1.0,1,-0.0,0.1221,0.0
2025-09-03,MSFT,0.8798,0.0001,0.1201,1,0.8797,0.9999,0.8799
2025-09-03,UNH,0.5001,0.1666,0.3333,6,0.3334,0.7501,0.6667
2025-09-04,AAPL,0.9999,0.0,0.0001,1,0.9999,1.0,0.9999
2025-09-04,AMZN,0.5336,0.0007,0.4657,5,0.533,0.9988,0.5343
2025-09-04,BRK-B,0.4173,0.2508,0.3319,4,0.1665,0.6246,0.6681
2025-09-04,GOOGL,0.9537,0.0001,0.0463,2,0.9536,0.9999,0.9537
2025-09-04,JPM,0.0049,0.0,0.9951,1,0.0049,0.9962,0.0049
2025-09-04,META,0.297,0.0014,0.7016,2,0.2956,0.9953,0.2984
2025-09-04,MSFT,0.0,0.0,1.0,1,-0.0,0.0644,0.0
2025-09-04,TSLA,0.5,0.0002,0.4998,2,0.4999,0.9997,0.5002
2025-09-04,UNH,0.6168,0.1669,0.2164,6,0.4499,0.7871,0.7836
2025-09-05,AMZN,0.0003,0.0314,0.9683,1,-0.0312,0.0087,0.0317
2025-09-05,BRK-B,0.6667,0.0002,0.3331,3,0.6664,0.9996,0.6669
2025-09-05,GOOGL,0.1206,0.4984,0.3811,2,-0.3778,0.1948,0.6189
2025-09-05,JPM,0.5,0.4997,0.0003,6,0.0003,0.5002,0.9997
2025-09-05,META,0.0002,0.0001,0.9998,3,0.0001,0.6574,0.0002
2025-09-05,MSFT,0.0014,0.3344,0.6642,3,-0.333,0.0043,0.3358
2025-09-05,TSLA,0.0003,0.0,0.9997,1,0.0002,0.9072,0.0003
2025-09-05,UNH,0.2462,0.2774,0.4764,4,-0.0313,0.4702,0.5236
2025-09-06,AMZN,0.9999,0.0,0.0001,1,0.9998,1.0,0.9999
2025-09-06,BRK-B,0.3327,0.332,0.3353,3,0.0007,0.5006,0.6647
2025-09-06,JPM,0.999,0.0,0.001,2,0.999,1.0,0.999
2025-09-06,MSFT,0.0,0.0,0.9999,1,0.0,0.5286,0.0001
2025-09-06,UNH,0.999,0.0,0.001,2,0.999,1.0,0.999
2025-09-07,AAPL,0.5001,0.0005,0.4995,2,0.4996,0.999,0.5005
2025-09-07,AMZN,0.0,0.0,1.0,1,-0.0,0.0251,0.0
2025-09-07,BRK-B,1.0,0.0,0.0,1,1.0,1.0,1.0
2025-09-07,GOOGL,0.9997,0.0,0.0003,1,0.9997,1.0,0.9997
2025-09-07,JPM,0.9998,0.0002,0.0,2,0.9996,0.9998,1.0
2025-09-07,META,0.0,0.0,0.9999,1,-0.0,0.0363,0.0001
2025-09-07,MSFT,0.3956,0.0005,0.6039,1,0.395,0.9986,0.3961
2025-09-07,TSLA,0.0,0.9996,0.0004,1,-0.9996,0.0,0.9996
2025-09-08,AAPL,0.3209,0.0047,0.6744,1,0.3162,0.9855,0.3256
2025-09-08,AMZN,0.0014,0.0001,0.9985,2,0.0013,0.9323,0.0015
2025-09-08,BRK-B,0.0193,0.0165,0.9642,5,0.0028,0.5393,0.0358
2025-09-08,GOOGL,0.3409,0.0047,0.6544,3,0.3362,0.9865,0.3456
2025-09-08,JPM,0.4105,0.1912,0.3983,10,0.2193,0.6822,0.6017
2025-09-08,META,0.3999,0.0,0.6001,5,0.3999,1.0,0.3999
2025-09-08,TSLA,0.0053,0.5009,0.4938,4,-0.4956,0.0104,0.5062
2025-09-08,UNH,0.621,0.091,0.288,11,0.53,0.8722,0.712
2025-09-09,AAPL,0.0,0.0,0.9999,1,-0.0,0.4833,0.0001
2025-09-09,AMZN,0.25,0.0001,0.7499,4,0.2498,0.9994,0.2501
2025-09-09,BRK-B,1.0,0.0,0.0,4,1.0,1.0,1.0
2025-09-09,GOOGL,0.5048,0.0075,0.4878,3,0.4973,0.9854,0.5122
2025-09-09,JPM,0.4074,0.3099,0.2826,15,0.0975,0.568,0.7174
2025-09-09,META,0.4937,0.0003,0.5061,2,0.4934,0.9995,0.4939
2025-09-09,MSFT,0.0011,0.0013,0.9976,2,-0.0002,0.4668,0.0024
2025-09-09,TSLA,0.0011,0.1877,0.8112,3,-0.1867,0.0056,0.1888
2025-09-09,UNH,0.3612,0.2588,0.38,20,0.1024,0.5826,0.62
2025-09-10,AAPL,0.2553,0.4946,0.2501,4,-0.2394,0.3404,0.7499
2025-09-10,AMZN,0.007,0.3174,0.6757,2,-0.3104,0.0215,0.3243
2025-09-10,BRK-B,0.5039,0.1624,0.3337,6,0.3415,0.7563,0.6663
2025-09-10,JPM,0.4001,0.215,0.3849,15,0.1852,0.6505,0.6151
2025-09-10,META,0.0249,0.0013,0.9738,2,0.0236,0.9509,0.0262
2025-09-10,MSFT,0.4227,0.0079,0.5693,3,0.4148,0.9816,0.4307
2025-09-10,TSLA,0.0,0.0007,0.9993,2,-0.0007,0.0045,0.0007
2025-09-10,UNH,0.4641,0.1746,0.3612,23,0.2895,0.7266,0.6388
2025-09-11,AAPL,0.5,0.0,0.5,2,0.5,1.0,0.5
2025-09-11,AMZN,0.5081,0.0001,0.4918,3,0.5081,0.9999,0.5082
2025-09-11,BRK-B,0.3695,0.0921,0.5384,4,0.2773,0.8004,0.4616
2025-09-11,GOOGL,0.5005,0.0012,0.4983,2,0.4994,0.9977,0.5017
2025-09-11,JPM,0.3902,0.1742,0.4356,20,0.2159,0.6913,0.5644
2025-09-11,META,0.0005,0.0017,0.9978,1,-0.0013,0.2158,0.0022
2025-09-11,MSFT,0.5,0.0,0.5,2,0.5,1.0,0.5
