Date,Ticker,Target,Volume,Daily_Volatility,FinBERT_Positive,FinBERT_Negative,FinBERT_Neutral,Volume_Messages,Score_Net,Bullishness_Index,Polarite_Index,Score_Net_Lag1,Score_Net_Lag2,Score_Net_Lag3,Score_Net_Lag5,Volume_Messages_Lag1,Volume_Messages_Lag2,Volume_Messages_Lag3,Volume_Messages_Lag5,Volume_Lag1,Volume_Lag2,Volume_Lag3,Volume_Lag5,Polarite_Index_Lag1,Polarite_Index_Lag2,Polarite_Index_Lag3,Polarite_Index_Lag5,Bullishness_Index_Lag1,Bullishness_Index_Lag2,Bullishness_Index_Lag3,Bullishness_Index_Lag5,Volatility_20d,Volume_Avg20d
2026-04-30,MSFT,0,70909400,0.0399454827283475,0.6016,0.205,0.1933,199,0.3966,0.7458,0.8067,0.2668,0.6422,-0.3478,-0.0117,59.0,5.0,3.0,6.0,38288300.0,30438100.0,30867300.0,38308000.0,0.6269,0.6423,0.348,0.3576,0.7128,0.9999,0.0002,0.4836,0.011945827391925571,34642415.0
2026-04-30,TSLA,1,51076000,0.0444801785976274,0.481,0.1734,0.3456,58,0.3076,0.7351,0.6544,0.0381,-0.1294,0.2125,-0.1311,58.0,51.0,76.0,8.0,45384800.0,50864400.0,66735800.0,93969500.0,0.4556,0.5763,0.5252,0.6351,0.5418,0.3877,0.7023,0.3968,0.018557870527267404,65866550.0
2026-04-30,UNH,1,6879900,0.024395511644562,0.2892,0.1306,0.5802,7,0.1587,0.689,0.4198,0.396,0.602,0.6125,0.5617,7.0,15.0,11.0,21.0,9046600.0,10604100.0,7256100.0,7255800.0,0.3979,0.732,0.8526,0.6587,0.9976,0.9112,0.8592,0.9264,0.014190867473991134,9440280.0
2026-05-01,AAPL,1,79915400,0.0317363787147815,0.6413,0.0909,0.2678,11,0.5503,0.8758,0.7322,0.4035,0.3422,0.3051,0.4994,128.0,55.0,61.0,2.0,91848200.0,30047900.0,40018900.0,38157100.0,0.6825,0.5321,0.6397,0.5007,0.7956,0.8216,0.7385,0.9987,0.013765234138158534,44312235.0
2026-05-01,AMZN,1,50825200,0.039837403512199,0.5001,0.0,0.4999,2,0.5001,1.0,0.5001,0.4171,0.3218,0.245,0.3478,196.0,67.0,9.0,6.0,100974900.0,72367900.0,42204400.0,53777400.0,0.7788,0.7368,0.474,0.4997,0.7678,0.7183,0.7584,0.848,0.014938225928588459,49392860.0
2026-05-01,BRK-B,0,4818300,0.0128399559567381,0.0682,0.3168,0.615,15,-0.2486,0.1772,0.385,0.012,0.1425,0.2757,0.3999,10.0,6.0,7.0,5.0,5109300.0,3175600.0,4902400.0,3857000.0,0.1936,0.172,0.3756,0.4003,0.531,0.9142,0.8671,0.9995,0.006310474719143365,4587020.0
2026-05-01,GOOGL,1,30105200,0.0202028715614847,0.1774,0.1665,0.656,6,0.0109,0.5158,0.344,0.4211,0.4876,0.0001,0.0,224.0,33.0,3.0,1.0,72040000.0,35376300.0,27824100.0,26426100.0,0.7617,0.7302,0.6667,0.0003,0.7764,0.8339,0.5,0.5438,0.016384674083204178,30204575.0
2026-05-01,META,0,21404000,0.0207747311336291,0.2686,0.2282,0.5032,8,0.0405,0.5407,0.4968,0.1858,0.1521,0.4947,0.4543,226.0,49.0,4.0,3.0,52765000.0,18947500.0,10606800.0,13348300.0,0.759,0.71,0.4948,0.4558,0.6224,0.6071,0.9999,0.9984,0.019120426870575486,18544350.0
2026-05-01,MSFT,1,31372400,0.016157904814429,0.713,0.2481,0.0389,7,0.465,0.7419,0.9611,0.3966,0.2668,0.6422,0.0155,199.0,59.0,5.0,1.0,70909400.0,38288300.0,30438100.0,27457400.0,0.8067,0.6269,0.6423,0.0327,0.7458,0.7128,0.9999,0.7373,0.011992373264755392,36930945.0
2026-05-01,TSLA,1,65338300,0.0497268425759201,0.1678,0.1331,0.6992,6,0.0347,0.5577,0.3008,0.3076,0.0381,-0.1294,-0.1867,58.0,58.0,51.0,4.0,51076000.0,45384800.0,50864400.0,62893300.0,0.6544,0.4556,0.5763,0.6864,0.7351,0.5418,0.3877,0.364,0.018493925412749124,64488920.0
2026-05-01,UNH,0,4945400,0.0158081649045381,0.6747,0.0001,0.3252,9,0.6745,0.9998,0.6748,0.1587,0.396,0.602,0.3856,7.0,7.0,15.0,18.0,6879900.0,9046600.0,10604100.0,8554600.0,0.4198,0.3979,0.732,0.6102,0.689,0.9976,0.9112,0.816,0.013100230149489496,9325735.0
2026-05-04,AAPL,0,46668400,0.0206322658073819,0.5326,0.0041,0.4633,2,0.5285,0.9924,0.5367,0.5503,0.4035,0.3422,0.0768,11.0,128.0,55.0,7.0,79915400.0,91848200.0,30047900.0,41466800.0,0.7322,0.6825,0.5321,0.2129,0.8758,0.7956,0.8216,0.6804,0.013773484709003421,46218170.0
2026-05-04,AMZN,1,49083700,0.0271578074481513,0.4131,0.0011,0.5859,5,0.412,0.9974,0.4141,0.5001,0.4171,0.3218,0.4775,2.0,196.0,67.0,4.0,50825200.0,100974900.0,72367900.0,44906800.0,0.5001,0.7788,0.7368,0.4815,1.0,0.7678,0.7183,0.9959,0.014884579024107667,49685625.0
2026-05-04,BRK-B,0,6895400,0.0297655256719457,0.3294,0.1108,0.5597,16,0.2186,0.7482,0.4403,-0.2486,0.012,0.1425,0.0038,15.0,10.0,6.0,3.0,4818300.0,5109300.0,3175600.0,4888000.0,0.385,0.1936,0.172,0.0043,0.1772,0.531,0.9142,0.9424,0.006368068949975899,4679295.0
2026-05-04,GOOGL,0,26298600,0.0196820689308061,0.4981,0.0004,0.5014,2,0.4977,0.9991,0.4986,0.0109,0.4211,0.4876,0.4993,6.0,224.0,33.0,4.0,30105200.0,72040000.0,35376300.0,28576900.0,0.344,0.7617,0.7302,0.4995,0.5158,0.7764,0.8339,0.9998,0.016175136093831703,30236800.0
2026-05-04,JPM,0,7338200,0.0133281314659008,0.6793,0.0001,0.3206,2,0.6792,0.9999,0.6794,0.078,-0.1164,-0.0706,0.0546,19.0,26.0,30.0,35.0,8865400.0,8031800.0,7398600.0,5215300.0,0.6076,0.5125,0.5403,0.5296,0.5642,0.3865,0.4347,0.5516,0.013308879228014176,8406935.0
2026-05-04,META,1,16203900,0.0185051155620974,0.0,0.0002,0.9998,2,-0.0002,0.0922,0.0002,0.0405,0.1858,0.1521,-0.1305,8.0,226.0,49.0,2.0,21404000.0,52765000.0,18947500.0,12805200.0,0.4968,0.759,0.71,0.2425,0.5407,0.6224,0.6071,0.2309,0.018990615025545193,18666670.0
2026-05-04,MSFT,1,28066500,0.0242504028262389,0.713,0.1389,0.1481,4,0.5741,0.837,0.8519,0.465,0.3966,0.2668,-0.3478,7.0,199.0,59.0,3.0,31372400.0,70909400.0,38288300.0,30867300.0,0.9611,0.8067,0.6269,0.348,0.7419,0.7458,0.7128,0.0002,0.011852269745975173,35956905.0
2026-05-04,TSLA,1,48765100,0.0252159664260508,0.0,0.0,1.0,1,-0.0,0.0349,0.0,0.0347,0.3076,0.0381,0.2125,6.0,58.0,58.0,76.0,65338300.0,51076000.0,45384800.0,66735800.0,0.3008,0.6544,0.4556,0.5252,0.5577,0.7351,0.5418,0.7023,0.018558505405361164,64025535.0
2026-05-04,UNH,1,4916900,0.0167683974507491,0.3075,0.2053,0.4872,10,0.1022,0.5997,0.5128,0.6745,0.1587,0.396,0.6125,9.0,7.0,7.0,11.0,4945400.0,6879900.0,9046600.0,7256100.0,0.6748,0.4198,0.3979,0.8526,0.9998,0.689,0.9976,0.8592,0.013375834068827077,9299335.0
2026-05-05,AAPL,1,49311700,0.029140965361837,0.9816,0.0,0.0183,2,0.9816,1.0,0.9817,0.5285,0.5503,0.4035,0.3051,2.0,11.0,128.0,61.0,46668400.0,79915400.0,91848200.0,40018900.0,0.5367,0.7322,0.6825,0.6397,0.9924,0.8758,0.7956,0.7385,0.01307767722898874,46156590.0
2026-05-05,AMZN,0,41908500,0.0223847905547602,0.9994,0.0,0.0006,1,0.9994,1.0,0.9994,0.412,0.5001,0.4171,0.245,5.0,2.0,196.0,9.0,49083700.0,50825200.0,100974900.0,42204400.0,0.4141,0.5001,0.7788,0.474,0.9974,1.0,0.7678,0.7584,0.014784217838670621,50247480.0
2026-05-05,BRK-B,0,5372700,0.0113546781168323,0.3102,0.3413,0.3485,6,-0.0311,0.4761,0.6515,0.2186,-0.2486,0.012,0.2757,16.0,15.0,10.0,7.0,6895400.0,4818300.0,5109300.0,4902400.0,0.4403,0.385,0.1936,0.3756,0.7482,0.1772,0.531,0.8671,0.006639480015090885,4840890.0
2026-05-05,JPM,1,6316800,0.0135517647900071,0.0,0.0001,0.9999,2,-0.0001,0.1891,0.0001,0.6792,0.078,-0.1164,-0.0458,2.0,19.0,26.0,32.0,7338200.0,8865400.0,8031800.0,7925300.0,0.6794,0.6076,0.5125,0.2876,0.9999,0.5642,0.3865,0.4203,0.013023857308206852,8126000.0
2026-05-05,META,0,17171300,0.0228106345731603,0.2188,0.4912,0.29,1,-0.2724,0.3082,0.71,-0.0002,0.0405,0.1858,0.4947,2.0,8.0,226.0,4.0,16203900.0,21404000.0,52765000.0,10606800.0,0.0002,0.4968,0.759,0.4948,0.0922,0.5407,0.6224,0.9999,0.019112276245426215,18720120.0
2026-05-05,UNH,0,6489000,0.0269649911955538,0.26,0.1672,0.5729,22,0.0928,0.6086,0.4271,0.1022,0.6745,0.1587,0.602,10.0,9.0,7.0,15.0,4916900.0,4945400.0,6879900.0,10604100.0,0.5128,0.6748,0.4198,0.732,0.5997,0.9998,0.689,0.9112,0.012967749011360725,9224830.0
2026-05-06,AAPL,1,58336100,0.0246878232249454,0.5059,0.0001,0.494,2,0.5058,0.9998,0.506,0.9816,0.5285,0.5503,0.3422,2.0,2.0,11.0,55.0,49311700.0,46668400.0,79915400.0,30047900.0,0.9817,0.5367,0.7322,0.5321,1.0,0.9924,0.8758,0.8216,0.013435960453513897,46649865.0
2026-05-06,AMZN,1,44552000,0.0204844297622695,1.0,0.0,0.0,1,1.0,1.0,1.0,0.9994,0.412,0.5001,0.3218,1.0,5.0,2.0,67.0,41908500.0,49083700.0,50825200.0,72367900.0,0.9994,0.4141,0.5001,0.7368,1.0,0.9974,1.0,0.7183,0.014767029524077444,49158175.0
2026-05-06,BRK-B,1,5698900,0.0107079035424253,0.53,0.126,0.344,8,0.4039,0.8079,0.656,-0.0311,0.2186,-0.2486,0.1425,6.0,16.0,15.0,6.0,5372700.0,6895400.0,4818300.0,3175600.0,0.6515,0.4403,0.385,0.172,0.4761,0.7482,0.1772,0.9142,0.006565397114404599,4949200.0
2026-05-06,META,1,19915500,0.0363531104980571,0.3244,0.0008,0.6748,2,0.3236,0.9976,0.3252,-0.2724,-0.0002,0.0405,0.1521,1.0,2.0,8.0,49.0,17171300.0,16203900.0,21404000.0,18947500.0,0.71,0.0002,0.4968,0.71,0.3082,0.0922,0.5407,0.6071,0.019192950804405418,19061245.0
2026-05-06,MSFT,1,30285900,0.0326226178337545,0.7698,0.0014,0.2289,1,0.7684,0.9982,0.7711,0.5741,0.465,0.3966,0.6422,4.0,7.0,199.0,5.0,28066500.0,31372400.0,70909400.0,30438100.0,0.8519,0.9611,0.8067,0.6423,0.837,0.7419,0.7458,0.9999,0.011957755160219668,35876225.0
2026-05-06,TSLA,1,53465400,0.0457216923290859,0.0,0.0007,0.9993,1,-0.0007,0.0524,0.0007,-0.0,0.0347,0.3076,-0.1294,1.0,6.0,58.0,51.0,48765100.0,65338300.0,51076000.0,50864400.0,0.0,0.3008,0.6544,0.5763,0.0349,0.5577,0.7351,0.3877,0.01852358788998041,63705925.0
2026-05-06,UNH,1,6695500,0.028366806994854,0.8335,0.0,0.1665,6,0.8335,1.0,0.8335,0.0928,0.1022,0.6745,0.396,22.0,10.0,9.0,7.0,6489000.0,4916900.0,4945400.0,9046600.0,0.4271,0.5128,0.6748,0.3979,0.6086,0.5997,0.9998,0.9976,0.0136157657740367,9194430.0
2026-05-07,AAPL,0,45224300,0.021951831661374,1.0,0.0,0.0,1,1.0,1.0,1.0,0.5058,0.9816,0.5285,0.4035,2.0,2.0,2.0,128.0,58336100.0,49311700.0,46668400.0,91848200.0,0.506,0.9817,0.5367,0.6825,0.9998,1.0,0.9924,0.7956,0.013175616311527475,47086765.0
2026-05-07,AMZN,0,35892900,0.022325703198731,0.5,0.0,0.5,2,0.5,1.0,0.5,1.0,0.9994,0.412,0.4171,1.0,1.0,5.0,196.0,44552000.0,41908500.0,49083700.0,100974900.0,1.0,0.9994,0.4141,0.7788,1.0,1.0,0.9974,0.7678,0.014900817892606803,49171905.0
2026-05-07,BRK-B,1,5899500,0.0175169438043713,0.6665,0.0,0.3335,3,0.6665,1.0,0.6665,0.4039,-0.0311,0.2186,0.012,8.0,6.0,16.0,10.0,5698900.0,5372700.0,6895400.0,5109300.0,0.656,0.6515,0.4403,0.1936,0.8079,0.4761,0.7482,0.531,0.006744284471991642,5001390.0
2026-05-07,GOOGL,0,24433500,0.018553743695238,0.6656,0.0,0.3343,3,0.6656,1.0,0.6657,0.4977,0.0109,0.4211,0.0001,2.0,6.0,224.0,3.0,26298600.0,30105200.0,72040000.0,27824100.0,0.4986,0.344,0.7617,0.6667,0.9991,0.5158,0.7764,0.5,0.014913616833707921,29597700.0
2026-05-07,JPM,0,8359600,0.0322897611365401,0.0098,0.0001,0.9901,1,0.0097,0.9936,0.0099,-0.0001,0.6792,0.078,-0.0706,2.0,2.0,19.0,30.0,6316800.0,7338200.0,8865400.0,7398600.0,0.0001,0.6794,0.6076,0.5403,0.1891,0.9999,0.5642,0.4347,0.013038948721869219,7878480.0
2026-05-07,META,1,12307400,0.0186101037653308,1.0,0.0,0.0,1,1.0,1.0,1.0,0.3236,-0.2724,-0.0002,0.1858,2.0,1.0,2.0,226.0,19915500.0,17171300.0,16203900.0,52765000.0,0.3252,0.71,0.0002,0.759,0.9976,0.3082,0.0922,0.6224,0.019971110778031317,19394635.0
2026-05-07,MSFT,1,34942400,0.0219466366955965,0.294,0.2419,0.4642,3,0.0521,0.5486,0.5358,0.7684,0.5741,0.465,0.2668,1.0,4.0,7.0,59.0,30285900.0,28066500.0,31372400.0,38288300.0,0.7711,0.8519,0.9611,0.6269,0.9982,0.837,0.7419,0.7128,0.011126339155160207,35253840.0
2026-05-07,TSLA,1,64294200,0.033645801230574,0.0028,0.5058,0.4914,2,-0.503,0.0055,0.5086,-0.0007,-0.0,0.0347,0.0381,1.0,1.0,6.0,58.0,53465400.0,48765100.0,65338300.0,45384800.0,0.0007,0.0,0.3008,0.4556,0.0524,0.0349,0.5577,0.5418,0.019065657513894767,63603050.0
2026-05-07,UNH,1,5235400,0.0138828172990647,0.6224,0.1735,0.2041,5,0.4489,0.782,0.7959,0.8335,0.0928,0.1022,0.1587,6.0,22.0,10.0,7.0,6695500.0,6489000.0,4916900.0,6879900.0,0.8335,0.4271,0.5128,0.4198,1.0,0.6086,0.5997,0.689,0.013708678388506618,8424215.0
2026-05-08,AAPL,1,52692800,0.0164132602508163,0.363,0.0006,0.6364,3,0.3624,0.9983,0.3636,1.0,0.5058,0.9816,0.5503,1.0,2.0,2.0,11.0,45224300.0,58336100.0,49311700.0,79915400.0,1.0,0.506,0.9817,0.7322,1.0,0.9998,1.0,0.8758,0.013399978227509195,47345010.0
2026-05-08,AMZN,1,34732700,0.0149099426431774,0.6657,0.0003,0.334,3,0.6654,0.9996,0.666,0.5,1.0,0.9994,0.5001,2.0,1.0,1.0,2.0,35892900.0,44552000.0,41908500.0,50825200.0,0.5,1.0,0.9994,0.5001,1.0,1.0,1.0,1.0,0.015160924470874757,49198980.0
2026-05-08,BRK-B,1,5225600,0.009266071053867,0.4999,0.0389,0.4612,6,0.461,0.9278,0.5388,0.6665,0.4039,-0.0311,-0.2486,3.0,8.0,6.0,15.0,5899500.0,5698900.0,5372700.0,4818300.0,0.6665,0.656,0.6515,0.385,1.0,0.8079,0.4761,0.1772,0.006487721696799282,5120440.0
2026-05-08,GOOGL,1,21461800,0.0142065860162152,0.0,0.9822,0.0178,1,-0.9822,0.0,0.9822,0.6656,0.4977,0.0109,0.4876,3.0,2.0,6.0,33.0,24433500.0,26298600.0,30105200.0,35376300.0,0.6657,0.4986,0.344,0.7302,1.0,0.9991,0.5158,0.8339,0.014632398845098326,29024845.0
2026-05-08,JPM,0,9464300,0.027542547394566,0.9999,0.0,0.0001,2,0.9999,1.0,0.9999,0.0097,-0.0001,0.6792,-0.1164,1.0,2.0,2.0,26.0,8359600.0,6316800.0,7338200.0,8031800.0,0.0099,0.0001,0.6794,0.5125,0.9936,0.1891,0.9999,0.3865,0.014519470271476749,7939330.0
2026-05-08,UNH,1,6455100,0.0214791283682631,0.0459,0.0,0.9541,1,0.0459,0.9995,0.0459,0.4489,0.8335,0.0928,0.6745,5.0,6.0,22.0,9.0,5235400.0,6695500.0,6489000.0,4945400.0,0.7959,0.8335,0.4271,0.6748,0.782,1.0,0.6086,0.9998,0.012731885890959872,8203735.0
2026-05-11,AAPL,1,42247300,0.0125008348487777,0.6718,0.2465,0.0817,3,0.4253,0.7316,0.9183,0.3624,1.0,0.5058,0.5285,3.0,1.0,2.0,2.0,52692800.0,45224300.0,58336100.0,46668400.0,0.3636,1.0,0.506,0.5367,0.9983,1.0,0.9998,0.9924,0.013495393853398988,48573570.0
2026-05-11,BRK-B,1,4290700,0.0094458439497331,0.5866,0.0001,0.4133,3,0.5865,0.9998,0.5867,0.461,0.6665,0.4039,0.2186,6.0,3.0,8.0,16.0,5225600.0,5899500.0,5698900.0,6895400.0,0.5388,0.6665,0.656,0.4403,0.9278,1.0,0.8079,0.7482,0.006285552190831327,5193775.0
2026-05-11,GOOGL,0,30753700,0.0227867429436868,0.5,0.0,0.5,2,0.5,0.9999,0.5,-0.9822,0.6656,0.4977,0.4211,1.0,3.0,2.0,224.0,21461800.0,24433500.0,26298600.0,72040000.0,0.9822,0.6657,0.4986,0.7617,0.0,1.0,0.9991,0.7764,0.0141093479636157,28340875.0
2026-05-11,JPM,0,9512000,0.014266790703463,0.0002,0.0001,0.9997,2,0.0002,0.8099,0.0003,0.9999,0.0097,-0.0001,0.078,2.0,1.0,2.0,19.0,9464300.0,8359600.0,6316800.0,8865400.0,0.9999,0.0099,0.0001,0.6076,1.0,0.9936,0.1891,0.5642,0.014825077062643145,8020090.0
2026-05-11,UNH,1,6949600,0.0229727689681841,0.8351,0.0004,0.1645,7,0.8347,0.9995,0.8355,0.0459,0.4489,0.8335,0.1022,1.0,5.0,6.0,10.0,6455100.0,5235400.0,6695500.0,4916900.0,0.0459,0.7959,0.8335,0.5128,0.9995,0.782,1.0,0.5997,0.013308208402133943,8239390.0
2026-05-12,AAPL,1,45748100,0.0092630280205528,0.1527,0.4481,0.3992,2,-0.2953,0.2542,0.6008,0.4253,0.3624,1.0,0.9816,3.0,3.0,1.0,2.0,42247300.0,52692800.0,45224300.0,49311700.0,0.9183,0.3636,1.0,0.9817,0.7316,0.9983,1.0,1.0,0.013491196975446805,49121360.0
2026-05-12,BRK-B,1,5622300,0.0218402667563795,0.0008,0.2153,0.7839,4,-0.2145,0.0037,0.2161,0.5865,0.461,0.6665,-0.0311,3.0,6.0,3.0,6.0,4290700.0,5225600.0,5899500.0,5372700.0,0.5867,0.5388,0.6665,0.6515,0.9998,0.9278,1.0,0.4761,0.006451452510573335,5227690.0
2026-05-12,GOOGL,1,26017500,0.0148448392997454,1.0,0.0,0.0,1,1.0,1.0,1.0,0.5,-0.9822,0.6656,0.0109,2.0,1.0,3.0,6.0,30753700.0,21461800.0,24433500.0,30105200.0,0.5,0.9822,0.6657,0.344,0.9999,0.0,1.0,0.5158,0.013236076112627235,27684790.0
2026-05-12,JPM,1,9498200,0.0350310317661735,0.2927,0.1588,0.5485,4,0.134,0.6484,0.4515,0.0002,0.9999,0.0097,0.6792,2.0,2.0,1.0,2.0,9512000.0,9464300.0,8359600.0,7338200.0,0.0003,0.9999,0.0099,0.6794,0.8099,1.0,0.9936,0.9999,0.014879291989227626,7966180.0
2026-05-12,MSFT,0,38594200,0.0213761462958819,0.0,0.9998,0.0002,1,-0.9998,0.0,0.9998,0.0521,0.7684,0.5741,0.3966,3.0,1.0,4.0,199.0,34942400.0,30285900.0,28066500.0,70909400.0,0.5358,0.7711,0.8519,0.8067,0.5486,0.9982,0.837,0.7458,0.01047820099593475,35441900.0
2026-05-12,UNH,1,9236300,0.0402507598705452,0.3337,0.0995,0.5668,10,0.2342,0.7703,0.4332,0.8347,0.0459,0.4489,0.0928,7.0,1.0,5.0,22.0,6949600.0,6455100.0,5235400.0,6489000.0,0.8355,0.0459,0.7959,0.4271,0.9995,0.9995,0.782,0.6086,0.011776385396637213,8188260.0
2026-05-13,AAPL,1,52684300,0.0252811360399807,0.9999,0.0001,0.0,2,0.9998,0.9999,1.0,-0.2953,0.4253,0.3624,0.5058,2.0,3.0,3.0,2.0,45748100.0,42247300.0,52692800.0,58336100.0,0.6008,0.9183,0.3636,0.506,0.2542,0.7316,0.9983,0.9998,0.013431163121420044,48990230.0
2026-05-13,BRK-B,1,4432500,0.013120022123299,0.0,0.0003,0.9997,2,-0.0003,0.136,0.0003,-0.2145,0.5865,0.461,0.4039,4.0,3.0,6.0,8.0,5622300.0,4290700.0,5225600.0,5698900.0,0.2161,0.5867,0.5388,0.656,0.0037,0.9998,0.9278,0.8079,0.006556325248177694,5265605.0
2026-05-13,GOOGL,1,28144600,0.0484958815120225,0.3344,0.3311,0.3345,3,0.0034,0.5025,0.6655,1.0,0.5,-0.9822,0.4977,1.0,2.0,1.0,2.0,26017500.0,30753700.0,21461800.0,26298600.0,1.0,0.5,0.9822,0.4986,1.0,0.9999,0.0,0.9991,0.01258648650093571,27101440.0
2026-05-13,JPM,0,7709500,0.0096932966628348,0.0981,0.0031,0.8988,3,0.095,0.9693,0.1012,0.134,0.0002,0.9999,-0.0001,4.0,2.0,2.0,2.0,9498200.0,9512000.0,9464300.0,6316800.0,0.4515,0.0003,0.9999,0.0001,0.6484,0.8099,1.0,0.1891,0.015150666141618337,8111760.0
2026-05-13,META,1,14634400,0.0388090954132055,0.9967,0.0001,0.0032,2,0.9967,0.9999,0.9968,1.0,0.3236,-0.2724,0.0405,1.0,2.0,1.0,8.0,12307400.0,19915500.0,17171300.0,21404000.0,1.0,0.3252,0.71,0.4968,1.0,0.9976,0.3082,0.5407,0.020039244277489827,19328105.0
2026-05-13,MSFT,1,29667100,0.0130952346712374,0.3335,0.3434,0.323,3,-0.0099,0.4927,0.677,-0.9998,0.0521,0.7684,0.465,1.0,3.0,1.0,7.0,38594200.0,34942400.0,30285900.0,31372400.0,0.9998,0.5358,0.7711,0.9611,0.0,0.5486,0.9982,0.7419,0.010720918713821444,35529780.0
2026-05-13,TSLA,1,68283200,0.0531064687940703,0.4723,0.002,0.5257,2,0.4704,0.9959,0.4743,-0.503,-0.0007,-0.0,0.3076,2.0,1.0,1.0,58.0,64294200.0,53465400.0,48765100.0,51076000.0,0.5086,0.0007,0.0,0.6544,0.0055,0.0524,0.0349,0.7351,0.01835792629534587,63714475.0
2026-05-13,UNH,1,8454100,0.0281210438751181,0.335,0.2573,0.4077,15,0.0777,0.5656,0.5923,0.2342,0.8347,0.0459,0.8335,10.0,7.0,1.0,6.0,9236300.0,6949600.0,6455100.0,6695500.0,0.4332,0.8355,0.0459,0.8335,0.7703,0.9995,0.9995,1.0,0.013719517939452619,8356850.0
2026-05-14,AAPL,0,35324900,0.0169101701032785,0.6667,0.0001,0.3332,3,0.6665,0.9998,0.6668,0.9998,-0.2953,0.4253,1.0,2.0,2.0,3.0,1.0,52684300.0,45748100.0,42247300.0,45224300.0,1.0,0.6008,0.9183,1.0,0.9999,0.2542,0.7316,1.0,0.012271974933505089,49128770.0
2026-05-14,AMZN,0,31338400,0.0154188890603522,0.3333,0.0,0.6667,3,0.3333,1.0,0.3333,0.6654,0.5,1.0,0.412,3.0,2.0,1.0,5.0,34732700.0,35892900.0,44552000.0,49083700.0,0.666,0.5,1.0,0.4141,0.9996,1.0,1.0,0.9974,0.015206457305289177,49116175.0
2026-05-14,BRK-B,0,3375100,0.0114966249914715,0.0594,0.0858,0.8547,4,-0.0264,0.4092,0.1453,-0.0003,-0.2145,0.5865,0.6665,2.0,4.0,3.0,3.0,4432500.0,5622300.0,4290700.0,5899500.0,0.0003,0.2161,0.5867,0.6665,0.136,0.0037,0.9998,1.0,0.006379737055563792,5137535.0
2026-05-14,GOOGL,1,21136700,0.0178463460523452,0.4431,0.5548,0.0021,1,-0.1116,0.4441,0.9979,0.0034,1.0,0.5,0.6656,3.0,1.0,2.0,3.0,28144600.0,26017500.0,30753700.0,24433500.0,0.6655,1.0,0.5,0.6657,0.5025,1.0,0.9999,1.0,0.015148412758936462,27551040.0
2026-05-14,JPM,0,7364300,0.0163440940989454,0.0,0.9999,0.0001,1,-0.9999,0.0,0.9999,0.095,0.134,0.0002,0.0097,3.0,4.0,2.0,1.0,7709500.0,9498200.0,9512000.0,8359600.0,0.1012,0.4515,0.0003,0.0099,0.9693,0.6484,0.8099,0.9936,0.015198572354448756,8193750.0
2026-05-14,MSFT,1,27077500,0.0270964971256605,1.0,0.0,0.0,1,1.0,1.0,1.0,-0.0099,-0.9998,0.0521,0.5741,3.0,1.0,3.0,4.0,29667100.0,38594200.0,34942400.0,28066500.0,0.677,0.9998,0.5358,0.8519,0.4927,0.0,0.5486,0.837,0.01013285815929904,35118965.0
2026-05-14,UNH,0,5342500,0.0147132017368688,0.5807,0.0006,0.4187,19,0.5801,0.9989,0.5813,0.0777,0.2342,0.8347,0.4489,15.0,10.0,7.0,5.0,8454100.0,9236300.0,6949600.0,5235400.0,0.5923,0.4332,0.8355,0.7959,0.5656,0.7703,0.9995,0.782,0.013505744012448485,8527495.0
2026-05-15,BRK-B,0,4680300,0.0134373903088415,0.2283,0.0024,0.7693,4,0.226,0.9897,0.2307,-0.0264,-0.0003,-0.2145,0.461,4.0,2.0,4.0,6.0,3375100.0,4432500.0,5622300.0,5225600.0,0.1453,0.0003,0.2161,0.5388,0.4092,0.136,0.0037,0.9278,0.006566031312404985,5079590.0
2026-05-15,GOOGL,1,20309700,0.0160476780167641,0.5001,0.0001,0.4997,2,0.5,0.9997,0.5003,-0.1116,0.0034,1.0,-0.9822,1.0,3.0,1.0,1.0,21136700.0,28144600.0,26017500.0,21461800.0,0.9979,0.6655,1.0,0.9822,0.4441,0.5025,1.0,0.0,0.015083499142848018,27664555.0
2026-05-15,MSFT,1,50771200,0.0368359045316251,0.3333,0.0,0.6666,3,0.3333,0.9999,0.3334,1.0,-0.0099,-0.9998,0.7684,1.0,3.0,1.0,1.0,27077500.0,29667100.0,38594200.0,30285900.0,1.0,0.677,0.9998,0.7711,1.0,0.4927,0.0,0.9982,0.010088734589931628,34232990.0
2026-05-15,TSLA,0,52688700,0.0291718589373191,0.0002,0.4391,0.5607,1,-0.439,0.0004,0.4393,0.4704,-0.503,-0.0007,0.0347,2.0,2.0,1.0,6.0,68283200.0,64294200.0,53465400.0,65338300.0,0.4743,0.5086,0.0007,0.3008,0.9959,0.0055,0.0524,0.5577,0.017029899448080223,63730915.0
2026-05-15,UNH,0,9811200,0.0187167261255088,0.1586,0.0001,0.8412,14,0.1585,0.9993,0.1588,0.5801,0.0777,0.2342,0.0459,19.0,15.0,10.0,1.0,5342500.0,8454100.0,9236300.0,6455100.0,0.5813,0.5923,0.4332,0.0459,0.9989,0.5656,0.7703,0.9995,0.013728276510124704,8534340.0
